year,sex,age,length
2010,Male,5,705
2010,Female,5,696
2010,Female,5,668
2010,Female,5,605
2010,Male,5,589
2010,Female,5,651
2010,Male,5,534
2010,Male,5,638
2010,Male,5,543
2010,Male,5,668
2010,Male,5,571
2010,Female,5,675
2010,Male,5,555
2010,Male,5,598
2010,Male,5,607
2010,Male,5,659
2010,Male,5,528
2010,Male,5,575
2010,Female,5,684
2010,Male,5,581
2010,Male,5,588
2010,Female,5,712
2010,Female,5,698
2010,Female,5,719
2010,Male,5,600
2010,Female,5,695
2010,Female,5,682
2010,Male,5,584
2010,Male,5,559
2010,Male,5,618
2010,Male,5,699
2010,Female,5,712
2010,Male,5,641
2010,Female,5,674
2010,Female,5,792
2010,Male,5,680
2010,Male,5,553
2010,Female,5,734
2010,Male,5,568
2010,Male,5,558
2010,Female,5,615
2010,Female,5,679
2010,Female,5,731
2010,Male,5,633
2010,Male,5,650
2010,Male,5,679
2010,Male,5,633
2010,Female,5,749
2010,Male,5,661
2010,Female,5,692
2010,Male,5,582
2010,Male,5,622
2010,Male,5,612
2010,Female,5,751
2010,Male,5,613
2010,Female,5,704
2010,Female,5,695
2010,Female,5,640
2010,Female,5,758
2010,Male,5,705
2010,Male,5,672
2010,Female,5,679
2010,Female,5,678
2010,Male,5,569
2010,Male,5,639
2010,Male,5,601
2010,Female,5,719
2010,Female,5,733
2010,Male,5,559
2010,Female,5,643
2010,Male,5,546
2010,Male,5,669
2010,Male,5,563
2010,Male,5,637
2010,Male,5,608
2010,Female,5,660
2010,Male,5,671
2010,Male,5,616
2010,Male,5,648
2010,Female,5,629
2010,Female,5,512
2010,Male,5,511
2010,Male,5,564
2010,Female,5,664
2010,Female,5,683
2010,Male,5,683
2010,Female,5,715
2010,Male,5,596
2010,Male,5,574
2010,Female,5,716
2010,Female,5,621
2010,Male,5,563
2010,Male,5,710
2010,Female,5,712
2010,Female,5,764
2010,Male,5,615
2010,Female,5,618
2010,Male,5,627
2010,Male,5,633
2010,Female,5,661
2010,Female,5,691
2010,Male,5,622
2010,Female,5,716
2010,Male,5,546
2010,Male,5,638
2010,Male,5,598
2010,Male,5,615
2010,Male,5,627
2010,Female,5,686
2010,Female,5,633
2010,Female,5,706
2010,Female,5,738
2010,Male,5,626
2010,Female,5,645
2010,Male,5,598
2010,Male,5,585
2010,Male,5,629
2010,Male,5,495
2010,Male,5,683
2010,Female,5,732
2010,Female,5,685
2010,Male,5,583
2010,Female,5,690
2010,Female,5,609
2010,Female,5,750
2010,Female,5,670
2010,Female,5,758
2010,Male,5,595
2010,Female,5,668
2010,Male,5,694
2010,Male,5,586
2010,Male,5,633
2010,Female,5,714
2010,Male,5,647
2010,Male,5,641
2010,Male,5,577
2010,Male,5,593
2010,Female,5,762
2010,Male,5,686
2010,Male,5,596
2010,Male,5,566
2010,Female,5,706
2010,Male,5,636
2010,Male,5,675
2010,Female,5,614
2010,Male,5,557
2010,Female,5,632
2010,Male,5,600
2010,Male,5,629
2010,Male,5,518
2010,Female,5,667
2010,Female,5,636
2010,Female,5,657
2010,Male,5,641
2010,Male,5,537
2010,Male,5,613
2010,Female,5,679
2010,Female,5,713
2010,Male,5,619
2010,Male,5,720
2010,Male,5,536
2010,Female,5,742
2010,Male,5,580
2010,Female,5,690
2010,Female,5,681
2010,Male,5,577
2010,Male,5,693
2010,Female,5,702
2010,Female,5,681
2010,Male,5,524
2010,Male,5,541
2010,Male,5,630
2010,Male,6,691
2010,Female,6,777
2010,Male,6,706
2010,Male,6,656
2010,Female,6,767
2010,Male,6,627
2010,Female,6,714
2010,Male,6,748
2010,Male,6,779
2010,Female,6,862
2010,Male,6,706
2010,Female,6,740
2010,Male,6,706
2010,Male,6,676
2010,Female,6,755
2010,Male,6,702
2010,Female,6,764
2010,Male,6,700
2010,Female,6,823
2010,Male,6,682
2010,Male,6,730
2010,Male,6,805
2010,Male,6,725
2010,Female,6,807
2010,Male,6,714
2010,Male,6,773
2010,Male,6,757
2010,Female,6,696
2010,Female,6,826
2010,Male,6,717
2010,Female,6,738
2010,Female,6,774
2010,Male,6,706
2010,Female,6,753
2010,Male,6,676
2010,Male,6,710
2010,Female,6,763
2010,Female,6,827
2010,Male,6,664
2010,Female,6,805
2010,Male,6,718
2010,Female,6,815
2010,Female,6,841
2010,Female,6,738
2010,Female,6,810
2010,Female,6,706
2010,Male,6,719
2010,Female,6,848
2010,Male,6,769
2010,Female,6,808
2010,Female,6,822
2010,Male,6,686
2010,Male,6,621
2010,Female,6,892
2010,Female,6,738
2010,Male,6,770
2010,Male,6,717
2010,Male,6,660
2010,Female,6,773
2010,Female,6,816
2010,Female,6,750
2010,Male,6,758
2010,Male,6,713
2010,Male,6,618
2010,Female,6,778
2010,Female,6,804
2010,Male,6,656
2010,Male,6,758
2010,Female,6,753
2010,Female,6,810
2010,Male,6,640
2010,Male,6,608
2010,Female,6,863
2010,Female,6,874
2010,Male,6,666
2010,Male,6,748
2010,Female,6,792
2010,Female,6,794
2010,Male,6,651
2010,Female,6,696
2010,Male,6,735
2010,Male,6,659
2010,Female,6,766
2010,Male,6,696
2010,Female,6,825
2010,Female,6,826
2010,Female,6,762
2010,Female,6,701
2010,Male,6,652
2010,Male,6,729
2010,Male,6,685
2010,Male,6,707
2010,Female,6,802
2010,Male,6,680
2010,Female,6,714
2010,Female,6,778
2010,Male,6,716
2010,Female,6,768
2010,Male,6,692
2010,Female,6,710
2010,Male,6,671
2010,Female,6,805
2010,Female,6,726
2010,Female,6,813
2010,Male,6,701
2010,Male,6,704
2010,Male,6,666
2010,Male,6,616
2010,Male,6,630
2010,Male,6,857
2010,Male,6,772
2010,Female,6,787
2010,Female,6,835
2010,Female,6,741
2010,Female,6,774
2010,Male,6,682
2010,Male,6,764
2010,Male,6,666
2010,Male,6,665
2010,Male,6,673
2010,Male,6,769
2010,Male,6,753
2010,Male,6,734
2010,Male,6,679
2010,Male,6,668
2010,Male,6,726
2010,Male,6,702
2010,Female,6,773
2010,Female,6,737
2010,Male,6,697
2010,Female,6,843
2010,Female,6,747
2010,Male,6,664
2010,Male,6,749
2010,Female,6,772
2010,Female,6,873
2010,Female,6,723
2010,Male,6,624
2010,Female,6,853
2010,Female,6,749
2010,Male,6,678
2010,Male,6,762
2010,Female,6,790
2010,Male,6,735
2010,Female,6,820
2010,Male,6,697
2010,Female,6,728
2010,Female,6,792
2010,Male,6,678
2010,Male,6,563
2010,Female,6,797
2010,Female,6,762
2010,Male,6,708
2010,Female,6,843
2010,Male,6,723
2010,Male,6,591
2010,Male,6,634
2010,Male,6,674
2010,Female,6,756
2010,Female,6,779
2010,Male,6,704
2010,Female,6,802
2010,Female,6,805
2010,Female,6,850
2010,Female,6,694
2010,Female,6,732
2010,Male,6,718
2010,Male,6,693
2010,Male,6,712
2010,Female,6,790
2010,Male,6,652
2010,Male,6,625
2010,Male,6,750
2010,Male,6,718
2010,Male,6,703
2010,Female,6,676
2010,Male,6,732
2010,Male,6,719
2010,Male,6,706
2010,Female,6,779
2010,Female,6,829
2010,Male,6,693
2010,Female,6,780
2010,Female,6,825
2010,Male,6,681
2010,Female,6,786
2010,Female,6,750
2010,Male,6,702
2010,Male,6,657
2010,Male,6,685
2010,Female,6,697
2010,Male,6,771
2010,Male,6,659
2010,Male,6,649
2010,Male,6,752
2010,Female,6,745
2010,Female,6,754
2010,Female,6,755
2010,Female,6,798
2010,Female,6,733
2010,Male,6,685
2010,Female,6,738
2010,Female,6,835
2010,Female,6,769
2010,Male,6,721
2010,Male,6,730
2010,Male,6,687
2010,Male,6,640
2010,Male,6,736
2010,Male,6,630
2010,Male,6,716
2010,Female,6,853
2010,Male,6,668
2010,Female,6,773
2010,Male,6,691
2010,Male,6,730
2010,Male,6,700
2010,Female,6,785
2010,Female,6,729
2010,Female,6,795
2010,Female,6,789
2010,Male,6,700
2010,Female,6,869
2010,Male,6,647
2010,Female,6,785
2010,Female,6,773
2010,Female,6,739
2010,Male,6,713
2010,Male,6,749
2010,Female,6,821
2010,Male,6,704
2010,Male,6,747
2010,Female,6,822
2010,Female,6,776
2010,Female,6,733
2010,Female,6,757
2010,Female,6,832
2010,Male,6,697
2010,Male,6,746
2010,Female,6,824
2010,Female,6,728
2010,Female,6,817
2010,Female,6,701
2010,Female,6,786
2010,Male,6,699
2010,Male,6,711
2010,Male,6,725
2010,Male,6,717
2010,Male,6,767
2010,Male,6,779
2010,Female,6,767
2010,Male,6,681
2010,Male,6,641
2010,Male,6,721
2010,Male,6,753
2010,Male,6,694
2010,Male,6,637
2010,Female,6,831
2010,Female,6,802
2010,Male,6,760
2010,Female,6,762
2010,Male,6,681
2010,Male,6,673
2010,Female,6,833
2010,Male,6,702
2010,Male,6,735
2010,Male,6,736
2010,Female,6,846
2010,Male,6,692
2010,Female,6,770
2010,Male,6,864
2010,Female,6,863
2010,Male,6,653
2010,Female,6,923
2010,Male,6,685
2010,Female,6,879
2010,Male,6,660
2010,Male,6,764
2010,Male,6,731
2010,Female,6,859
2010,Male,6,791
2010,Female,6,748
2010,Male,6,697
2010,Female,6,750
2010,Male,6,662
2010,Female,6,706
2010,Female,6,759
2010,Female,6,754
2010,Male,6,721
2010,Female,6,846
2010,Male,6,706
2010,Male,6,731
2010,Female,6,788
2010,Male,6,721
2010,Female,6,860
2010,Male,6,826
2010,Male,6,753
2010,Male,6,681
2010,Female,6,765
2010,Male,6,669
2010,Male,6,719
2010,Male,6,661
2010,Male,6,772
2010,Female,6,782
2010,Male,6,731
2010,Male,6,697
2010,Female,6,828
2010,Male,6,649
2010,Male,6,725
2010,Female,6,696
2010,Male,6,653
2010,Male,6,762
2010,Female,6,775
2010,Female,6,775
2010,Female,6,797
2010,Male,6,616
2010,Male,6,611
2010,Female,6,846
2010,Male,6,596
2010,Female,6,865
2010,Male,6,697
2010,Male,6,703
2010,Female,6,737
2010,Female,6,827
2010,Female,6,727
2010,Female,6,811
2010,Female,6,784
2010,Male,6,741
2010,Female,6,780
2010,Female,6,758
2010,Male,6,627
2010,Female,6,664
2010,Female,6,855
2010,Female,6,767
2010,Male,6,739
2010,Female,6,778
2010,Male,6,763
2010,Male,6,704
2010,Male,6,731
2010,Female,6,723
2010,Male,6,685
2010,Female,6,772
2010,Female,6,798
2010,Female,6,728
2010,Female,6,746
2010,Female,6,736
2010,Female,6,817
2010,Male,6,585
2010,Male,6,679
2010,Female,6,846
2010,Male,6,719
2010,Female,6,772
2010,Male,6,629
2010,Female,6,789
2010,Male,6,691
2010,Male,6,702
2010,Male,6,677
2010,Male,6,636
2010,Female,6,879
2010,Male,6,657
2010,Female,6,821
2010,Female,6,726
2010,Male,6,594
2010,Female,6,837
2010,Male,6,656
2010,Female,6,803
2010,Male,6,652
2010,Female,6,809
2010,Female,6,775
2010,Female,6,713
2010,Male,6,693
2010,Female,6,782
2010,Male,6,623
2010,Male,6,729
2010,Male,6,768
2010,Male,6,772
2010,Female,6,811
2010,Female,6,774
2010,Female,6,759
2010,Female,6,689
2010,Female,6,758
2010,Female,6,760
2010,Male,6,669
2010,Male,6,720
2010,Male,7,800
2010,Female,7,878
2010,Female,7,845
2010,Male,7,761
2010,Female,7,811
2010,Male,7,718
2010,Female,7,781
2010,Female,7,828
2010,Female,7,794
2010,Female,7,914
2010,Male,7,797
2010,Female,7,889
2010,Female,7,864
2010,Male,7,672
2010,Female,7,789
2010,Female,7,856
2010,Male,7,752
2010,Female,7,844
2010,Male,7,763
2010,Male,7,713
2010,Male,7,735
2010,Female,7,895
2010,Male,7,759
2010,Male,7,743
2010,Female,7,930
2010,Female,7,811
2010,Female,7,839
2010,Female,7,930
2010,Male,7,743
2010,Female,7,939
2010,Female,7,801
2010,Male,7,648
2010,Male,7,732
2010,Male,7,743
2010,Female,7,904
2010,Male,7,843
2010,Female,7,803
2010,Female,7,830
2010,Female,7,875
2010,Male,7,787
2010,Male,7,795
2010,Female,7,935
2010,Male,7,840
2010,Female,7,836
2010,Male,7,770
2010,Female,7,815
2010,Male,7,715
2010,Female,7,787
2010,Male,7,729
2010,Male,7,837
2010,Male,7,723
2010,Female,7,764
2010,Male,7,718
2010,Female,7,824
2010,Female,7,784
2010,Female,7,791
2010,Male,7,775
2010,Male,7,794
2010,Male,7,762
2010,Female,7,851
2010,Female,7,891
2010,Male,7,718
2010,Female,7,894
2010,Male,7,779
2010,Male,7,809
2010,Female,7,837
2011,Male,4,477
2011,Male,4,382
2011,Male,4,374
2011,Male,4,497
2011,Male,4,435
2011,Male,4,437
2011,Male,4,444
2011,Male,4,511
2011,Male,4,428
2011,Male,4,480
2011,Male,4,346
2011,Male,4,397
2011,Male,4,443
2011,Male,4,533
2011,Male,4,501
2011,Male,4,422
2011,Female,4,470
2011,Female,4,506
2011,Male,4,521
2011,Male,4,373
2011,Male,4,488
2011,Male,4,424
2011,Female,4,578
2011,Male,4,556
2011,Male,4,468
2011,Female,4,517
2011,Male,4,441
2011,Male,4,348
2011,Female,4,447
2011,Male,4,441
2011,Male,4,437
2011,Male,4,426
2011,Male,4,454
2011,Male,4,477
2011,Male,4,447
2011,Female,4,498
2011,Female,4,627
2011,Male,4,608
2011,Male,4,500
2011,Female,4,574
2011,Male,4,527
2011,Male,4,448
2011,Male,4,505
2011,Male,4,475
2011,Female,4,458
2011,Male,4,374
2011,Male,4,438
2011,Male,4,436
2011,Male,4,459
2011,Male,4,449
2011,Male,4,465
2011,Male,4,512
2011,Male,4,411
2011,Female,4,475
2011,Female,4,444
2011,Male,4,554
2011,Male,4,511
2011,Male,4,393
2011,Male,4,513
2011,Male,4,518
2011,Male,4,430
2011,Male,4,442
2011,Male,4,362
2011,Male,4,558
2011,Female,4,502
2011,Female,4,551
2011,Male,4,584
2011,Male,4,428
2011,Male,4,500
2011,Male,4,521
2011,Female,4,624
2011,Male,4,515
2011,Male,4,484
2011,Female,4,545
2011,Male,4,374
2011,Male,4,462
2011,Male,4,553
2011,Male,4,459
2011,Female,4,599
2011,Male,4,505
2011,Female,4,503
2011,Male,4,460
2011,Female,4,633
2011,Male,4,487
2011,Male,4,464
2011,Male,4,400
2011,Female,4,520
2011,Male,4,463
2011,Female,4,599
2011,Male,4,480
2011,Male,4,422
2011,Male,4,461
2011,Female,4,547
2011,Male,4,391
2011,Male,4,429
2011,Female,4,558
2011,Male,4,403
2011,Male,4,415
2011,Male,4,468
2011,Female,4,515
2011,Male,4,490
2011,Male,4,422
2011,Male,4,364
2011,Male,4,337
2011,Male,4,553
2011,Male,4,475
2011,Male,4,517
2011,Male,4,453
2011,Female,4,589
2011,Male,4,554
2011,Male,4,432
2011,Male,4,550
2011,Male,4,381
2011,Male,4,507
2011,Male,4,555
2011,Male,4,357
2011,Male,4,443
2011,Male,4,494
2011,Male,4,497
2011,Male,4,532
2011,Male,4,462
2011,Male,4,428
2011,Male,4,376
2011,Male,4,337
2011,Male,4,485
2011,Male,4,517
2011,Male,4,466
2011,Male,4,451
2011,Male,5,600
2011,Male,5,645
2011,Male,5,565
2011,Male,5,683
2011,Female,5,640
2011,Male,5,538
2011,Male,5,596
2011,Male,5,630
2011,Male,5,712
2011,Female,5,692
2011,Female,5,712
2011,Male,5,674
2011,Male,5,644
2011,Male,5,630
2011,Male,5,655
2011,Male,5,537
2011,Female,5,756
2011,Male,5,611
2011,Male,5,521
2011,Male,5,620
2011,Female,5,630
2011,Female,5,633
2011,Female,5,657
2011,Male,5,576
2011,Female,5,656
2011,Female,5,707
2011,Male,5,600
2011,Male,5,659
2011,Male,5,633
2011,Female,5,703
2011,Female,5,666
2011,Female,5,679
2011,Female,5,699
2011,Male,5,641
2011,Male,5,560
2011,Female,5,655
2011,Female,5,628
2011,Male,5,553
2011,Male,5,540
2011,Male,5,613
2011,Female,5,589
2011,Male,5,624
2011,Male,5,640
2011,Male,5,688
2011,Male,5,630
2011,Female,5,697
2011,Male,5,654
2011,Male,5,613
2011,Male,5,640
2011,Male,5,579
2011,Female,5,715
2011,Female,5,727
2011,Male,5,550
2011,Male,5,566
2011,Male,5,478
2011,Male,5,575
2011,Male,5,633
2011,Male,5,583
2011,Male,5,651
2011,Male,5,683
2011,Male,5,568
2011,Female,5,686
2011,Female,5,630
2011,Female,5,745
2011,Male,5,657
2011,Male,5,604
2011,Female,5,738
2011,Female,5,694
2011,Female,5,702
2011,Female,5,748
2011,Female,5,660
2011,Female,5,734
2011,Male,5,556
2011,Male,5,565
2011,Male,5,634
2011,Male,5,565
2011,Male,5,578
2011,Male,5,595
2011,Female,5,692
2011,Male,5,567
2011,Male,5,658
2011,Female,5,710
2011,Male,5,609
2011,Male,5,621
2011,Female,5,707
2011,Male,5,639
2011,Female,5,707
2011,Male,5,537
2011,Male,5,623
2011,Male,5,637
2011,Male,5,577
2011,Male,5,645
2011,Female,5,688
2011,Male,5,583
2011,Female,5,676
2011,Female,5,643
2011,Male,5,611
2011,Female,5,632
2011,Female,5,631
2011,Male,5,606
2011,Male,5,576
2011,Male,5,529
2011,Male,5,615
2011,Female,5,729
2011,Female,5,642
2011,Male,5,611
2011,Female,5,694
2011,Male,5,558
2011,Female,5,760
2011,Female,5,701
2011,Female,5,706
2011,Female,5,666
2011,Male,5,636
2011,Male,5,641
2011,Female,5,632
2011,Male,5,571
2011,Female,5,662
2011,Female,5,697
2011,Male,5,670
2011,Male,5,548
2011,Female,5,600
2011,Female,5,677
2011,Male,5,657
2011,Male,5,552
2011,Female,5,730
2011,Female,5,688
2011,Male,5,612
2011,Male,5,558
2011,Female,5,663
2011,Male,5,658
2011,Male,5,555
2011,Male,5,560
2011,Female,5,698
2011,Female,5,607
2011,Female,5,699
2011,Male,5,545
2011,Male,5,622
2011,Female,5,647
2011,Male,5,582
2011,Male,5,597
2011,Female,5,816
2011,Male,5,645
2011,Male,5,641
2011,Male,5,555
2011,Male,5,641
2011,Female,5,668
2011,Male,5,584
2011,Male,5,662
2011,Female,5,718
2011,Male,5,594
2011,Male,5,543
2011,Female,5,657
2011,Male,5,662
2011,Male,5,503
2011,Female,5,639
2011,Male,5,700
2011,Male,5,688
2011,Male,5,618
2011,Female,5,818
2011,Female,5,601
2011,Female,5,631
2011,Female,5,792
2011,Female,5,687
2011,Male,5,488
2011,Female,5,645
2011,Female,5,721
2011,Male,5,673
2011,Male,5,552
2011,Female,5,637
2011,Female,5,646
2011,Female,5,673
2011,Male,5,589
2011,Male,5,519
2011,Male,5,639
2011,Male,5,570
2011,Male,5,666
2011,Male,5,578
2011,Male,5,555
2011,Female,5,672
2011,Female,5,687
2011,Male,5,610
2011,Male,5,573
2011,Male,5,509
2011,Female,5,672
2011,Male,5,663
2011,Male,5,639
2011,Female,5,772
2011,Male,5,538
2011,Male,5,669
2011,Male,5,561
2011,Female,5,685
2011,Male,5,679
2011,Male,5,608
2011,Male,5,649
2011,Male,5,593
2011,Male,5,631
2011,Female,5,709
2011,Male,5,658
2011,Male,5,601
2011,Male,5,642
2011,Male,5,463
2011,Male,5,594
2011,Female,5,753
2011,Male,5,674
2011,Male,5,605
2011,Male,5,605
2011,Female,5,711
2011,Female,5,669
2011,Male,5,620
2011,Female,5,657
2011,Female,5,621
2011,Male,5,617
2011,Male,5,580
2011,Male,5,513
2011,Male,5,615
2011,Male,5,633
2011,Male,5,570
2011,Female,5,686
2011,Female,5,685
2011,Male,5,638
2011,Female,5,696
2011,Male,5,481
2011,Male,5,701
2011,Male,5,531
2011,Male,5,566
2011,Male,5,705
2011,Male,5,618
2011,Female,5,727
2011,Male,5,571
2011,Male,5,640
2011,Male,5,537
2011,Male,5,608
2011,Female,5,688
2011,Female,5,597
2011,Female,5,719
2011,Male,5,595
2011,Male,5,721
2011,Female,5,711
2011,Male,5,627
2011,Female,5,753
2011,Male,5,594
2011,Female,5,640
2011,Male,5,522
2011,Male,5,693
2011,Male,5,650
2011,Female,5,642
2011,Female,5,665
2011,Male,5,593
2011,Female,5,736
2011,Male,5,556
2011,Male,5,565
2011,Female,5,674
2011,Female,5,636
2011,Female,5,749
2011,Female,5,738
2011,Male,5,496
2011,Female,5,763
2011,Female,5,723
2011,Female,5,723
2011,Female,5,720
2011,Male,5,627
2011,Male,5,628
2011,Male,5,599
2011,Male,5,642
2011,Female,5,697
2011,Female,5,811
2011,Male,5,631
2011,Female,5,605
2011,Female,5,642
2011,Female,5,698
2011,Male,5,626
2011,Male,5,643
2011,Female,5,724
2011,Female,5,696
2011,Male,5,617
2011,Male,5,591
2011,Male,5,650
2011,Female,5,652
2011,Male,5,577
2011,Female,5,627
2011,Female,5,779
2011,Male,5,668
2011,Male,5,655
2011,Male,5,608
2011,Male,5,629
2011,Male,5,541
2011,Female,5,693
2011,Female,5,704
2011,Female,5,683
2011,Male,5,599
2011,Male,5,603
2011,Female,5,695
2011,Male,5,587
2011,Female,5,611
2011,Male,5,614
2011,Male,5,587
2011,Male,5,549
2011,Male,5,498
2011,Female,5,617
2011,Male,5,637
2011,Male,5,621
2011,Female,5,612
2011,Male,5,616
2011,Male,5,671
2011,Female,5,665
2011,Male,5,672
2011,Male,5,577
2011,Male,5,555
2011,Male,5,564
2011,Male,5,622
2011,Male,5,621
2011,Male,5,620
2011,Female,5,682
2011,Female,5,777
2011,Male,5,532
2011,Male,5,597
2011,Male,5,585
2011,Female,5,675
2011,Male,5,655
2011,Female,5,635
2011,Male,5,632
2011,Female,5,692
2011,Male,5,627
2011,Male,5,586
2011,Male,5,539
2011,Male,5,648
2011,Male,5,588
2011,Male,5,550
2011,Female,5,672
2011,Male,5,563
2011,Male,5,553
2011,Male,5,541
2011,Male,5,616
2011,Male,5,522
2011,Male,5,636
2011,Male,5,573
2011,Male,5,610
2011,Male,5,595
2011,Female,5,633
2011,Male,5,524
2011,Female,5,675
2011,Male,5,628
2011,Male,5,526
2011,Male,5,617
2011,Male,5,640
2011,Female,5,684
2011,Female,5,683
2011,Male,5,548
2011,Male,5,571
2011,Male,5,621
2011,Male,5,635
2011,Female,5,685
2011,Female,5,764
2011,Female,5,622
2011,Male,5,633
2011,Male,5,643
2011,Male,5,536
2011,Female,5,615
2011,Female,5,650
2011,Male,6,704
2011,Female,6,706
2011,Male,6,596
2011,Male,6,761
2011,Male,6,759
2011,Male,6,702
2011,Male,6,701
2011,Male,6,604
2011,Female,6,766
2011,Male,6,682
2011,Female,6,813
2011,Female,6,757
2011,Female,6,730
2011,Female,6,818
2011,Female,6,778
2011,Male,6,686
2011,Male,6,698
2011,Male,6,666
2011,Male,6,691
2011,Male,6,738
2011,Male,6,759
2011,Male,6,759
2011,Male,6,638
2011,Male,6,704
2011,Male,6,679
2011,Male,6,730
2011,Male,6,736
2011,Female,6,831
2011,Female,6,842
2011,Male,6,765
2011,Female,6,805
2011,Male,6,737
2011,Male,6,661
2011,Male,6,691
2011,Female,6,729
2011,Male,6,688
2011,Male,6,684
2011,Male,6,665
2011,Female,6,795
2011,Male,6,643
2011,Male,6,792
2011,Male,6,788
2011,Male,6,735
2011,Female,6,699
2011,Female,6,853
2011,Female,6,847
2011,Male,6,789
2011,Male,6,701
2011,Female,6,710
2011,Female,6,865
2011,Female,6,839
2011,Male,6,638
2011,Female,6,795
2011,Female,6,783
2011,Male,6,726
2011,Female,6,839
2011,Female,6,807
2011,Male,6,688
2011,Female,6,836
2011,Male,6,685
2011,Female,6,791
2011,Female,6,851
2011,Male,6,782
2011,Male,6,648
2011,Male,6,756
2011,Male,6,680
2011,Female,6,751
2011,Male,6,772
2011,Male,6,709
2011,Female,6,842
2011,Female,6,745
2011,Female,6,834
2011,Male,6,695
2011,Female,6,763
2011,Female,6,789
2011,Female,6,778
2011,Female,6,664
2011,Male,6,709
2011,Female,6,712
2011,Female,6,786
2011,Male,6,708
2011,Male,6,699
2011,Female,6,688
2011,Female,6,785
2011,Female,6,838
2011,Male,6,720
2011,Female,6,852
2011,Female,6,836
2011,Female,6,816
2011,Female,6,760
2011,Female,6,804
2011,Female,6,770
2011,Male,6,742
2011,Female,6,812
2011,Female,6,800
2011,Female,6,764
2011,Female,6,867
2011,Female,6,819
2011,Female,6,799
2011,Male,6,695
2011,Male,6,684
2011,Female,6,819
2011,Male,6,664
2011,Female,6,805
2011,Male,6,717
2011,Female,6,808
2011,Female,6,853
2011,Male,6,761
2011,Male,6,799
2011,Male,6,722
2011,Female,6,756
2011,Female,6,724
2011,Female,6,790
2011,Female,6,729
2011,Female,6,785
2011,Male,6,647
2011,Male,6,719
2011,Male,6,632
2011,Male,6,746
2011,Male,6,847
2011,Male,6,625
2011,Male,6,739
2011,Male,6,663
2011,Male,6,699
2011,Female,6,717
2011,Female,6,793
2011,Female,6,763
2011,Female,6,779
2011,Female,6,837
2011,Male,6,710
2011,Male,6,663
2011,Male,6,714
2011,Male,6,762
2011,Female,6,784
2011,Female,6,823
2011,Male,6,720
2011,Male,6,640
2011,Male,6,852
2011,Male,6,792
2011,Female,6,753
2011,Female,6,856
2011,Male,6,681
2011,Female,6,739
2011,Female,6,683
2011,Female,6,740
2011,Female,6,790
2011,Male,6,809
2011,Female,6,824
2011,Female,6,879
2011,Female,6,849
2011,Female,6,857
2011,Female,6,794
2011,Female,6,791
2011,Female,6,789
2011,Female,6,853
2011,Female,6,766
2011,Male,6,744
2011,Female,6,783
2011,Male,6,678
2011,Male,6,676
2011,Female,6,845
2011,Male,6,688
2011,Female,6,775
2011,Male,6,674
2011,Female,6,799
2011,Female,6,750
2011,Female,6,872
2011,Female,6,728
2011,Female,6,852
2011,Female,6,723
2011,Female,6,829
2011,Male,6,684
2011,Male,6,682
2011,Male,6,728
2011,Male,6,802
2011,Male,6,717
2011,Female,6,736
2011,Male,6,685
2011,Male,6,720
2011,Male,6,609
2011,Male,6,713
2011,Male,6,728
2011,Female,6,721
2011,Female,6,711
2011,Female,6,830
2011,Male,6,745
2011,Female,6,809
2011,Female,6,777
2011,Male,6,668
2011,Female,6,728
2011,Male,6,698
2011,Male,6,698
2011,Female,6,699
2011,Male,6,753
2011,Female,6,771
2011,Male,6,652
2011,Female,6,673
2011,Female,6,772
2011,Male,6,717
2011,Male,6,621
2011,Male,6,740
2011,Male,6,769
2011,Male,6,777
2011,Female,6,781
2011,Male,6,666
2011,Female,6,752
2011,Female,6,803
2011,Male,6,754
2011,Female,6,833
2011,Male,6,705
2011,Female,6,798
2011,Female,6,754
2011,Female,6,806
2011,Female,6,772
2011,Female,6,850
2011,Male,6,636
2011,Male,6,723
2011,Female,6,766
2011,Female,6,870
2011,Female,6,842
2011,Female,6,780
2011,Female,6,844
2011,Female,6,717
2011,Male,6,673
2011,Female,6,736
2011,Male,6,660
2011,Female,6,783
2011,Male,6,683
2011,Male,6,646
2011,Male,6,684
2011,Male,6,701
2011,Male,6,675
2011,Female,6,885
2011,Male,6,784
2011,Male,6,622
2011,Female,6,847
2011,Female,6,818
2011,Female,6,802
2011,Female,6,746
2011,Female,6,751
2011,Female,6,862
2011,Female,6,748
2011,Male,6,732
2011,Male,6,762
2011,Male,6,584
2011,Male,6,671
2011,Female,6,725
2011,Female,6,805
2011,Male,6,775
2011,Male,6,685
2011,Male,6,728
2011,Female,6,707
2011,Female,6,880
2011,Male,6,709
2011,Female,6,783
2011,Female,6,810
2011,Female,6,791
2011,Male,6,726
2011,Female,6,786
2011,Female,6,899
2011,Male,6,685
2011,Female,6,741
2011,Male,6,684
2011,Female,6,780
2011,Male,6,685
2011,Female,6,767
2011,Female,6,750
2011,Male,6,617
2011,Female,6,788
2011,Female,6,739
2011,Female,6,821
2011,Male,6,735
2011,Female,6,787
2011,Male,6,696
2011,Female,6,834
2011,Female,6,787
2011,Male,6,754
2011,Male,6,716
2011,Male,6,614
2011,Male,6,756
2011,Male,6,704
2011,Female,6,785
2011,Male,6,628
2011,Female,6,776
2011,Male,6,690
2011,Female,6,797
2011,Female,6,744
2011,Male,6,683
2011,Male,6,660
2011,Female,6,855
