event-id,visible,timestamp,location-long,location-lat,behavioural-classification,comments,location-error-text,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
260310331,TRUE,1998-06-16 11-30-00,14.38577936,45.82445514,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452289.3189,5074726.973,33N
260310332,TRUE,1998-06-18 10-00-00,14.42568351,45.82376289,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455388.3888,5074627.003,33N
260310333,TRUE,1998-06-19 20-10-00,14.42891921,45.82197952,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455638.3138,5074427.063,33N
260310334,TRUE,1998-06-20 17-25-00,14.41636747,45.82236599,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454663.6064,5074477.048,33N
260310335,TRUE,1998-06-22 16-25-00,14.3361858,45.85522059,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,448465.4665,5078175.938,33N
260310336,TRUE,1998-06-23 10-45-00,14.3415998,45.86020075,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,448890.339,5078725.773,33N
260310337,TRUE,1998-06-24 17-40-00,14.3395992,45.83881919,ii,,4,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,448715.3915,5076351.485,33N
260310338,TRUE,1998-06-25 12-15-00,14.36159303,45.82927143,ii,no more precise coordinates on bear location form,2,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,450414.8815,5075276.808,33N
260310339,TRUE,1998-06-26 07-40-00,14.39452952,45.81865318,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452964.1164,5074077.168,33N
260310340,TRUE,1998-06-30 13-50-00,14.43575793,45.78197253,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,456138.1638,5069978.398,33N
260310341,TRUE,1998-07-01 17-00-00,14.45502545,45.78431556,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,457637.7138,5070228.323,33N
260310342,TRUE,1998-07-03 07-40-00,14.39387148,45.81999939,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452914.1314,5074227.123,33N
260310343,TRUE,1998-07-06 11-00-00,14.37538335,45.83339671,ii,,4,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,451489.559,5075726.673,33N
260310344,TRUE,1998-07-07 13-50-00,14.41129106,45.81559149,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454263.7264,5073727.273,33N
260310345,TRUE,1998-07-08 16-00-00,14.44260276,45.83711862,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,456712.9913,5076101.56,33N
260310346,TRUE,1998-07-10 16-15-00,14.41923957,45.82463011,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454888.5389,5074726.973,33N
260310347,TRUE,1998-07-11 06-55-00,14.45184083,45.81399363,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,457412.7813,5073527.333,33N
260310348,TRUE,1998-07-14 11-50-00,14.42150802,45.82306698,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455063.4864,5074552.025,33N
260310349,TRUE,1998-07-17 09-20-00,14.45318256,45.80837634,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,457512.7513,5072902.52,33N
260310350,TRUE,1998-07-20 16-00-00,14.38544526,45.82557809,ii,,2,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452264.3264,5074851.935,33N
260310351,TRUE,1998-07-21 08-10-00,14.40918967,45.83177693,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454113.7714,5075526.733,33N
260310352,TRUE,1998-07-22 17-00-00,14.38667045,45.83120838,ii,,2,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452364.2964,5075476.748,33N
260310353,TRUE,1998-07-24 07-50-00,14.3858412,45.81883176,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452289.3189,5074102.16,33N
260310354,TRUE,1998-07-25 06-40-00,14.38545763,45.82445341,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452264.3264,5074726.973,33N
260310355,TRUE,1998-07-27 11-10-00,14.41252101,45.82099659,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454363.6964,5074327.093,33N
260310356,TRUE,1998-07-28 13-40-00,14.38931349,45.82492398,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452564.2364,5074776.958,33N
260310357,TRUE,1998-07-29 14-15-00,14.38446517,45.8269225,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452189.3489,5075001.89,33N
260310358,TRUE,1998-07-31 06-50-00,14.41220877,45.82009519,ii,activity monitoring,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454338.7039,5074227.123,33N
260310359,TRUE,1998-08-01 05-40-00,14.3827918,45.83276213,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452064.3864,5075651.695,33N
260310360,TRUE,1998-08-03 12-30-00,14.38278434,45.83343693,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452064.3864,5075726.673,33N
260310361,TRUE,1998-08-04 10-30-00,14.39190941,45.82291329,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452764.1764,5074552.025,33N
260310362,TRUE,1998-08-05 10-30-00,14.39317675,45.82471962,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452864.1464,5074751.965,33N
260310363,TRUE,1998-08-07 07-20-00,14.41674086,45.81741903,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454688.5989,5073927.213,33N
260310364,TRUE,1998-08-08 06-40-00,14.38215322,45.83230878,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452014.4014,5075601.71,33N
260310365,TRUE,1998-08-10 10-45-00,14.42276702,45.82577273,ii,,2,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455163.4563,5074851.935,33N
260310366,TRUE,1998-08-11 12-45-00,14.44066064,45.83823386,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,456563.0363,5076226.523,33N
260310367,TRUE,1998-08-12 13-35-00,14.39777075,45.81642083,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,453214.0414,5073827.243,33N
260310368,TRUE,1998-08-13 16-40-00,14.40540981,45.82410908,ii,activity monitoring,2,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,453813.8614,5074676.988,33N
260310369,TRUE,1998-08-14 10-00-00,14.41285218,45.8200985,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454388.6889,5074227.123,33N
260310370,TRUE,1998-08-15 11-10-00,14.38709838,45.82153789,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452389.2889,5074402.07,33N
260310371,TRUE,1998-08-17 16-55-00,14.39190451,45.82336316,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452764.1764,5074602.01,33N
260310372,TRUE,1998-08-19 14-25-00,14.41156298,45.82031681,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454288.7189,5074252.115,33N
260310373,TRUE,1998-08-20 07-50-00,14.38772455,45.82311589,ii,activity monitoring,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452439.2739,5074577.018,33N
260310374,TRUE,1998-08-21 06-40-00,14.39029588,45.82335459,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452639.2139,5074602.01,33N
260310375,TRUE,1998-08-22 16-08-00,14.41217326,45.82346923,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454338.7039,5074602.01,33N
260310376,TRUE,1998-08-24 11-10-00,14.41987369,45.82553313,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454938.5238,5074826.943,33N
260310377,TRUE,1998-08-25 09-55-00,14.3840814,45.83254414,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452164.3564,5075626.703,33N
260310378,TRUE,1998-08-26 16-50-00,14.40367634,45.80565425,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,453663.9064,5072627.603,33N
260310379,TRUE,1998-08-27 15-00-00,14.44005763,45.83418185,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,456513.0513,5075776.658,33N
260310380,TRUE,1998-08-28 16-20-00,14.41187285,45.82144315,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454313.7114,5074377.078,33N
260310381,TRUE,1998-08-29 06-00-00,14.44009597,45.83035792,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,456513.0513,5075351.785,33N
260310382,TRUE,1998-09-04 19-20-00,14.44189168,45.84386358,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,456663.0063,5076851.335,33N
260310383,TRUE,1998-09-05 16-45-00,14.41166669,45.84101258,nm,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454313.7114,5076551.425,33N
260310384,TRUE,1998-09-07 18-15-00,14.42731753,45.82129666,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074352.085,33N
260310385,TRUE,1998-09-08 11-55-00,14.44330245,45.83149833,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,456762.9763,5075476.748,33N
260310386,TRUE,1998-09-09 15-00-00,14.38866756,45.82514548,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452514.2514,5074801.95,33N
260310387,TRUE,1998-09-10 12-10-00,14.42891921,45.82197952,ia,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455638.3138,5074427.063,33N
260310388,TRUE,1998-09-11 15-00-00,14.42376706,45.82240355,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455238.4338,5074477.048,33N
260310389,TRUE,1998-09-12 06-50-00,14.44330245,45.83149833,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,456762.9763,5075476.748,33N
260310390,TRUE,1998-09-14 13-35-00,14.40563239,45.80319,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,453813.8614,5072352.685,33N
260310391,TRUE,1998-09-15 14-45-00,14.41311717,45.82549862,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454413.6814,5074826.943,33N
260310392,TRUE,1998-09-16 17-30-00,14.42183673,45.8223938,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455088.4789,5074477.048,33N
260310393,TRUE,1998-09-17 12-30-00,14.44323067,45.83869631,ii,,1,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,456762.9763,5076276.508,33N
260310394,TRUE,1998-09-18 07-00-00,14.41577814,45.81718916,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454613.6214,5073902.22,33N
260310395,TRUE,1998-09-19 17-09-00,14.44000573,45.8393554,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,456513.0513,5076351.485,33N
260310396,TRUE,1998-09-21 09-40-00,14.4147895,45.81943359,ii,,4,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454538.6439,5074152.145,33N
260310397,TRUE,1998-09-22 13-58-00,14.44199736,45.83329155,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,456663.0063,5075676.688,33N
260310398,TRUE,1998-09-23 15-45-00,14.42343605,45.82330167,ii,,2,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455213.4413,5074577.018,33N
260310399,TRUE,1998-09-24 15-10-00,14.42219801,45.8185715,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455113.4713,5074052.175,33N
260310400,TRUE,1998-09-25 06-40-00,14.42472296,45.82330816,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455313.4113,5074577.018,33N
260310401,TRUE,1998-09-26 05-50-00,14.43696674,45.82156956,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,456263.1263,5074377.078,33N
260310402,TRUE,1998-09-28 14-45-00,14.4324627,45.82154728,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455913.2313,5074377.078,33N
260310403,TRUE,1998-10-01 15-40-00,14.42020244,45.82485995,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454963.5164,5074751.965,33N
260310404,TRUE,1998-10-02 08-20-00,14.41835635,45.81675242,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454813.5614,5073852.235,33N
260310405,TRUE,1998-10-05 17-27-00,14.44360181,45.83374927,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,456787.9688,5075726.673,33N
260310406,TRUE,1998-10-06 13-45-00,14.40689974,45.80499618,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,453913.8314,5072552.625,33N
260310407,TRUE,1998-10-08 12-00-00,14.42600524,45.82376451,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455413.3813,5074627.003,33N
260310408,TRUE,1998-10-09 18-50-00,14.38808077,45.81996852,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452464.2664,5074227.123,33N
260310409,TRUE,1998-10-10 05-00-00,14.412994,45.8066023,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454388.6889,5072727.573,33N
260310410,TRUE,1998-10-12 14-35-00,14.41723875,45.83136837,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454738.5839,5075476.748,33N
260310411,TRUE,1998-10-14 10-00-00,14.3938788,45.81932458,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452914.1314,5074152.145,33N
260310412,TRUE,1998-10-15 17-00-00,14.4292777,45.81838213,aa,,4,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455663.3063,5074027.183,33N
260310413,TRUE,1998-10-17 17-00-00,14.3935229,45.82247197,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452889.1389,5074502.04,33N
260310414,TRUE,1998-10-20 13-20-00,14.41772235,45.8158494,ii,,4,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454763.5764,5073752.265,33N
260310415,TRUE,1998-10-21 17-45-00,14.42671104,45.81769444,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455463.3663,5073952.205,33N
260310416,TRUE,1998-10-23 15-00-00,14.39092707,45.8244827,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452689.1989,5074726.973,33N
260310417,TRUE,1998-10-24 06-00-00,14.40952334,45.83065391,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454138.7639,5075401.77,33N
260310418,TRUE,1998-10-26 13-15-00,14.4354059,45.81683794,ii,"approached to U9, no activity",4,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,456138.1638,5073852.235,33N
260310419,TRUE,1998-10-27 11-50-00,14.42698658,45.82219479,aa,,2,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455488.3588,5074452.055,33N
260310420,TRUE,1998-10-28 13-30-00,14.4330559,45.82649909,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455963.2163,5074926.913,33N
260310421,TRUE,1998-10-31 14-45-00,14.41574755,45.82011334,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,454613.6214,5074227.123,33N
260310422,TRUE,1998-11-02 13-15-00,14.42698889,45.82196985,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455488.3588,5074427.063,33N
260310423,TRUE,1998-11-04 11-50-00,14.43182613,45.82086927,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455863.2463,5074302.1,33N
260310424,TRUE,1998-11-05 12-00-00,14.42673181,45.81567001,aa,,2,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455463.3663,5073727.273,33N
260310425,TRUE,1998-11-06 17-15-00,14.42733598,45.81949716,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074152.145,33N
260310426,TRUE,1998-11-07 18-45-00,14.42701197,45.81972049,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455488.3588,5074177.138,33N
260310427,TRUE,1998-11-08 13-00-00,14.42699351,45.82151998,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455488.3588,5074377.078,33N
260310428,TRUE,1998-11-13 14-00-00,14.42084124,45.82531309,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455013.5014,5074801.95,33N
260310429,TRUE,1998-11-16 17-00-00,14.42567426,45.82466264,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455388.3888,5074726.973,33N
260310430,TRUE,1998-11-17 16-00-00,14.42734059,45.81904729,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074102.16,33N
260310431,TRUE,1998-11-20 18-00-00,14.42734059,45.81904729,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074102.16,33N
260310432,TRUE,1998-11-23 15-30-00,14.42734059,45.81904729,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074102.16,33N
260310433,TRUE,1998-11-30 13-00-00,14.42731753,45.82129666,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074352.085,33N
260310434,TRUE,1998-12-01 12-10-00,14.42731753,45.82129666,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074352.085,33N
260310435,TRUE,1998-12-07 15-00-00,14.42731753,45.82129666,ii,fresh tracks of bear at begining of canyon (54.500/75.025),3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074352.085,33N
260310436,TRUE,1998-12-08 15-00-00,14.42731753,45.82129666,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074352.085,33N
260310437,TRUE,1998-12-09 15-30-00,14.42731753,45.82129666,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074352.085,33N
260310438,TRUE,1998-12-11 10-30-00,14.42731753,45.82129666,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074352.085,33N
260310439,TRUE,1998-12-14 14-00-00,14.42731753,45.82129666,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074352.085,33N
260310440,TRUE,1998-12-15 16-30-00,14.42704059,45.84828902,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5077351.185,33N
260310441,TRUE,1998-12-16 15-50-00,14.42731753,45.82129666,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074352.085,33N
260310442,TRUE,1998-12-17 12-20-00,14.42704059,45.84828902,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5077351.185,33N
260310443,TRUE,1998-12-18 12-10-00,14.42731753,45.82129666,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074352.085,33N
260310444,TRUE,1998-12-22 12-45-00,14.42731753,45.82129666,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074352.085,33N
260310445,TRUE,1998-12-23 15-00-00,14.42731753,45.82129666,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074352.085,33N
260310446,TRUE,1999-01-07 12-35-00,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N
260310447,TRUE,1999-01-14 10-00-00,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N
260310448,TRUE,1999-01-19 10-05-00,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N
260310449,TRUE,1999-01-21 13-45-00,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N
260310450,TRUE,1999-01-25 10-45-00,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N
260310451,TRUE,1999-01-26 16-15-00,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N
260310452,TRUE,1999-02-01 10-45-00,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N
260310453,TRUE,1999-02-06 14-00-00,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N
260310454,TRUE,1999-02-09 13-30-00,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N
260310455,TRUE,1999-02-13 11-20-00,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N
260310456,TRUE,1999-02-23 12-50-00,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N
260310457,TRUE,1999-02-27 11-55-00,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N
260310458,TRUE,1999-03-04 12-00-00,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N
260310459,TRUE,1999-03-06 12-00-00,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N
260310460,TRUE,1999-03-11 14-50-00,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N
260310461,TRUE,1999-03-15 10-50-00,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N
260310462,TRUE,1999-03-18 09-35-00,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N
260310463,TRUE,1999-03-23 09-30-00,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N
260310464,TRUE,1999-03-27 10-35-00,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N
260310465,TRUE,1999-03-30 09-40-00,14.42731061,45.82197147,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455513.3513,5074427.063,33N
260310466,TRUE,1999-04-06 11-00-00,14.43205177,45.83031822,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455888.2388,5075351.785,33N
260310467,TRUE,1999-04-10 14-55-00,14.42660251,45.82826647,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455463.3663,5075126.853,33N
260310468,TRUE,1999-04-14 13-05-00,14.42661175,45.82736672,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455463.3663,5075026.883,33N
260310469,TRUE,1999-04-17 13-00-00,14.42822511,45.82692491,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455588.3288,5074976.898,33N
260310470,TRUE,1999-04-19 14-40-00,14.42562799,45.82916137,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,455388.3888,5075226.823,33N
260310471,TRUE,1999-04-21 19-30-00,14.40673974,45.82006692,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,453913.8314,5074227.123,33N
260310472,TRUE,1999-05-03 13-55-00,14.40157797,45.8213897,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,453513.9514,5074377.078,33N
260310473,TRUE,1999-05-06 10-55-00,14.39402031,45.8062783,ii,find a winter den of Polona,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,452914.1314,5072702.58,33N
260310474,TRUE,1999-05-11 17-45-00,14.40080825,45.80316481,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,453438.9739,5072352.685,33N
260310475,TRUE,1999-05-14 11-15-00,14.39854488,45.80427766,ii,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,453264.0264,5072477.648,33N
260310476,TRUE,1999-05-18 10-20-00,14.40041834,45.77954305,aa,,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,453388.9889,5069728.473,33N
260310477,TRUE,1999-05-23 14-35-00,14.39557923,45.7810922,ii,close to feeding place,3,radio-transmitter,Ursus arctos,polona,polona,Brown bear Slovenia 1993-1999,453014.1014,5069903.42,33N
